,Precio_Casa,Ubicacion,Tamaño,Habitaciones
1524,340000000.0,"Buenos Aires, Medellín, Antioquia",439 m² cubiertos,3 habs.
1525,1050000000.0,"20 Sur 41 50, El Poblado, Medellín, Antioquia",439 m² cubiertos,3 habs.
1526,1200000000.0,"Belén Rosales, Medellín, Antioquia",439 m² cubiertos,3 habs.
1527,650000000.0,"Simón Bolívar, Medellín, Antioquia",439 m² cubiertos,3 habs.
1528,820000000.0,"Santa Mónica, Medellín, Antioquia",439 m² cubiertos,3 habs.
1529,1800000000.0,"El Poblado, Medellín, Antioquia",439 m² cubiertos,3 habs.
1530,1050000000.0,"El Poblado, Medellín, Antioquia",439 m² cubiertos,3 habs.
1531,920000000.0,"La Castellana, Medellín, Antioquia",439 m² cubiertos,3 habs.
1532,20300000.0,"12 De Otubre, Medellín, Antioquia",439 m² cubiertos,3 habs.
1533,3650000000.0,"Las Palmas, Medellín, Antioquia",439 m² cubiertos,3 habs.
1534,660000000.0,"Castropol, Medellín, Antioquia",439 m² cubiertos,3 habs.
1535,1800000000.0,"El Poblado, Medellín, Antioquia",439 m² cubiertos,3 habs.
1536,2700000000.0,"Llanogrande, Medellín, Antioquia",384 m² cubiertos,4 habs.
1537,720000000.0,"Belén, Medellín, Antioquia",384 m² cubiertos,4 habs.
1538,350000000.0,"Los Colores, Medellín, Antioquia",384 m² cubiertos,4 habs.
1539,750000000.0,"Laureles, Medellín, Antioquia",384 m² cubiertos,4 habs.
1540,3000000000.0,"Laureles, Medellín, Antioquia",384 m² cubiertos,4 habs.
1541,850000000.0,"Belén Los Alpes, Medellín, Antioquia",384 m² cubiertos,4 habs.
1542,470000000.0,"Estadio, Medellín, Antioquia",384 m² cubiertos,4 habs.
1543,920000000.0,"Simón Bolívar, Medellín, Antioquia",384 m² cubiertos,4 habs.
1544,780000000.0,"Simón Bolívar, Medellín, Antioquia",384 m² cubiertos,4 habs.
1545,3400000000.0,"Alto De Palmas, Medellín, Antioquia",384 m² cubiertos,4 habs.
1546,1700000000.0,"El Poblado, La Calera, Medellín, Antioquia",384 m² cubiertos,4 habs.
1547,2800000000.0,"Altos Del Poblado, Medellín, Antioquia",384 m² cubiertos,4 habs.
1548,3900000000.0,"Alto Las Palmas, Medellín, Antioquia",384 m² cubiertos,4 habs.
1549,6000000000.0,"El Poblado, Medellín, Antioquia",384 m² cubiertos,4 habs.
1550,800000000.0,"San Joaquín, Medellín, Antioquia",384 m² cubiertos,4 habs.
1551,5800000000.0,"12 De Otubre, Medellín, Antioquia",384 m² cubiertos,4 habs.
1552,2300000000.0,"Palmas Parte Alta, Medellín, Antioquia",384 m² cubiertos,4 habs.
1553,2400000000.0,"El Poblado, Medellín, Antioquia",384 m² cubiertos,4 habs.
1554,420000000.0,"Cra. 79 & Calle 6 Sur, La Hondonada, Medellín, Antioquia, Colombia, El Rodeo, Medellín, Antioquia",384 m² cubiertos,4 habs.
1555,500000000.0,"Coveñas Sucre, Medellín, Antioquia",384 m² cubiertos,4 habs.
1556,450000000.0,"Villa Hermosa, Medellín, Antioquia",384 m² cubiertos,4 habs.
1557,700000000.0,"Belén La Palma, Medellín, Antioquia",384 m² cubiertos,4 habs.
1558,430000000.0,"Floresta, Medellín, Antioquia",384 m² cubiertos,4 habs.
1559,1300000000.0,"El Poblado, Medellín, Antioquia",384 m² cubiertos,4 habs.
1560,2200000000.0,"El Poblado, Medellín, Antioquia",384 m² cubiertos,4 habs.
1561,345000000.0,"El Salvador, Medellín, Antioquia",384 m² cubiertos,4 habs.
1562,890000000.0,"Los Balsos, Medellín, Antioquia",384 m² cubiertos,4 habs.
1563,580000000.0,"Los Colores, Medellín, Antioquia",384 m² cubiertos,4 habs.
1564,260000000.0,"Robledo La Campiña, Medellín, Antioquia",384 m² cubiertos,4 habs.
1565,2000000000.0,"El Poblado, Medellín, Antioquia",384 m² cubiertos,4 habs.
1566,750000000.0,"Santa Mónica, Medellín, Antioquia",384 m² cubiertos,4 habs.
1567,2400000000.0,"El Tesoro, Medellín, Antioquia",384 m² cubiertos,4 habs.
1568,450000000.0,"Villa Hermosa, Villa Hermosa, Medellín, Antioquia",384 m² cubiertos,4 habs.
1569,720000000.0,"La Mota, Medellín, Antioquia",384 m² cubiertos,4 habs.
1570,980000000.0,"Simón Bolívar, Medellín, Antioquia",384 m² cubiertos,4 habs.
1571,3350000000.0,"El Poblado, Medellín, Antioquia",384 m² cubiertos,4 habs.
1572,700000000.0,"Rosales, Medellín, Antioquia",384 m² cubiertos,4 habs.
1573,2950000000.0,"El Poblado, Medellín, Antioquia",384 m² cubiertos,4 habs.
1574,7900000000.0,"Altos Del Poblado, Medellín, Antioquia",384 m² cubiertos,4 habs.
1575,260000000.0,"12 De Otubre, Medellín, Antioquia",384 m² cubiertos,4 habs.
1576,4800000000.0,"El Poblado, Medellín, Antioquia",384 m² cubiertos,4 habs.
1577,570000000.0,"La América, Medellín, Antioquia",384 m² cubiertos,4 habs.
1578,600000000.0,"Simón Bolívar, Medellín, Antioquia",384 m² cubiertos,4 habs.
1579,1650000000.0,"Medellín, Antioquia, Colombia, Belén Rosales, Medellín, Antioquia",384 m² cubiertos,4 habs.
1580,1300000000.0,"Belen, Vereda El Jardín Parte Alta, Medellín, Antioquia",384 m² cubiertos,4 habs.
1581,1200000000.0,"Belén, Medellín, Antioquia",384 m² cubiertos,4 habs.
1582,5000000000.0,"Las Palmas, Medellín, Antioquia",384 m² cubiertos,4 habs.
1583,860000000.0,"El Poblado, Medellín, Antioquia",384 m² cubiertos,4 habs.
1584,1040000000.0,"Simón Bolívar, Medellín, Antioquia",240 m² cubiertos,5 habs.
1585,1620000000.0,"El Tesoro, El Tesoro, Medellín, Antioquia",240 m² cubiertos,5 habs.
1586,3200000000.0,"Las Palmas, Medellín, Antioquia",240 m² cubiertos,5 habs.
1587,570000000.0,"Loma Del Indio, Medellín, Antioquia",240 m² cubiertos,5 habs.
1588,3300000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,5 habs.
1589,360000000.0,"Calasanz, Medellín, Antioquia",240 m² cubiertos,5 habs.
1590,790000000.0,"Colombia / Antioquia / Medellin / Santa Lucia, Medellín, Antioquia",240 m² cubiertos,5 habs.
1591,2600000000.0,"La Calera, Medellín, Antioquia",240 m² cubiertos,5 habs.
1592,3800000000.0,"Las Palmas, Medellín, Antioquia",240 m² cubiertos,5 habs.
1593,1200000000.0,"Poblado, San Lucas, Medellín, Antioquia",240 m² cubiertos,5 habs.
1594,1580000000.0,"Poblado El Tesoro, Medellín, Antioquia",240 m² cubiertos,5 habs.
1595,3200000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,5 habs.
1596,2800000000.0,"El Poblado, Los Balsos, Medellín, Antioquia",240 m² cubiertos,5 habs.
1597,3300000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,5 habs.
1598,660000000.0,"La Mota, Medellín, Antioquia",240 m² cubiertos,5 habs.
1599,500000000.0,"Calasanz, Medellín, Antioquia",240 m² cubiertos,5 habs.
1600,950000000.0,"Calasanz, Medellín, Antioquia",240 m² cubiertos,5 habs.
1601,470000000.0,"Simón Bolívar, Medellín, Antioquia",240 m² cubiertos,5 habs.
1602,950000000.0,"La América, Medellín, Antioquia, Colombia, La América, Medellín, Antioquia",240 m² cubiertos,5 habs.
1603,495000000.0,"La Mota, Medellín, Antioquia",240 m² cubiertos,5 habs.
1604,200000000.0,"Robledo, Medellín, Antioquia",240 m² cubiertos,5 habs.
1605,4500000000.0,"Poblado Palmas, Medellín, Antioquia",240 m² cubiertos,5 habs.
1606,3800000000.0,"Medellín, Antioquia",240 m² cubiertos,5 habs.
1607,660000000.0,"Castropol, Medellín, Antioquia",240 m² cubiertos,5 habs.
1608,450000000.0,"Rodeo Alto, Medellín, Antioquia",240 m² cubiertos,5 habs.
1609,985000000.0,"San Lucas, San Lucas, Medellín, Antioquia",240 m² cubiertos,5 habs.
1610,410000000.0,"Medellín, Antioquia",240 m² cubiertos,5 habs.
1611,980000000.0,"San Cristóbal, Medellín, Antioquia",240 m² cubiertos,5 habs.
1612,2200000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,5 habs.
1613,1659000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,5 habs.
1614,320000000.0,"Lopez De Mesa / Cordoba, Medellín, Antioquia",240 m² cubiertos,5 habs.
1615,2800000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,5 habs.
1616,950000000.0,"La Castellana, Medellín, Antioquia",240 m² cubiertos,5 habs.
1617,700000000.0,"La Loma De Los Bernal, Medellín, Antioquia",240 m² cubiertos,5 habs.
1618,3500000000.0,"Poblado, El Tesoro, Medellín, Antioquia",240 m² cubiertos,5 habs.
1619,1900000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,5 habs.
1620,3100000000.0,"Alto De Las Palmas, Medellín, Antioquia",240 m² cubiertos,5 habs.
1621,750000000.0,"Pilarica, Medellín, Antioquia",240 m² cubiertos,5 habs.
1622,610000000.0,"La Mota, Medellín, Antioquia",240 m² cubiertos,5 habs.
1623,2860000000.0,"Sur Oriente, Cola Del Zorro, Medellín, Antioquia",240 m² cubiertos,5 habs.
1624,400000000.0,"Boyacá Las Brisas, Medellín, Antioquia",240 m² cubiertos,5 habs.
1625,400000000.0,"Boston, Medellín, Antioquia",240 m² cubiertos,5 habs.
1626,660000000.0,"Belen Malibu, Medellín, Antioquia",240 m² cubiertos,5 habs.
1627,15000000.0,"Lomas Del Escobero, Medellín, Antioquia",240 m² cubiertos,5 habs.
1628,1200000000.0,"Calasanz, Medellín, Antioquia",240 m² cubiertos,5 habs.
1629,1100000000.0,"Belén, Medellín, Antioquia",240 m² cubiertos,5 habs.
1630,775000000.0,"La Frontera, Medellín, Antioquia",240 m² cubiertos,5 habs.
1631,1500000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,5 habs.
1632,690000000.0,"Medellin, Medellín, Antioquia",92 m² cubiertos,2 habs.
1633,300000000.0,"Boston, Medellín, Antioquia",92 m² cubiertos,2 habs.
1634,380000000.0,"Itagui Malta, Medellín, Antioquia",92 m² cubiertos,2 habs.
1635,2800000000.0,"Las Palmas, Medellín, Antioquia",92 m² cubiertos,2 habs.
1636,1070000000.0,"El Poblado, Medellín, Antioquia",92 m² cubiertos,2 habs.
1637,4000000000.0,"Alto De Las Palmas, Medellín, Antioquia",92 m² cubiertos,2 habs.
1638,590000000.0,"Calasanz, Medellín, Antioquia",92 m² cubiertos,2 habs.
1639,450000000.0,"Belén La Mota, Medellín, Antioquia",92 m² cubiertos,2 habs.
1640,530000000.0,"Carrera 32 #27b-2, Medellín, Antioquia, Colombia, El Poblado, Medellín, Antioquia",92 m² cubiertos,2 habs.
1641,2950000000.0,"Cr 38 16 Sur 27 Casa 139 Urbanización Torrelaguna, Medellín, Antioquia",92 m² cubiertos,2 habs.
1642,2300000000.0,"Alto De Las Palmas, Medellín, Antioquia",92 m² cubiertos,2 habs.
1643,410000000.0,"Gratamira, Medellín, Antioquia",92 m² cubiertos,2 habs.
1644,3800000000.0,"Poblado Las Palmas, Medellín, Antioquia",92 m² cubiertos,2 habs.
1645,700000000.0,"Barrio Cristobal - La América, Medellín, Antioquia",92 m² cubiertos,2 habs.
1646,330000000.0,"Boston, Medellín, Antioquia",92 m² cubiertos,2 habs.
1647,670000000.0,"La Mota, Medellín, Antioquia",92 m² cubiertos,2 habs.
1648,8500000.0,"Estadio, Medellín, Antioquia",92 m² cubiertos,2 habs.
1649,850000000.0,"Belén Los Alpes, Medellín, Antioquia",92 m² cubiertos,2 habs.
1650,1300000000.0,"Barrio Belén-aliadas, Medellín, Antioquia, Colombia, Belén Loma De Los Bernal, Medellín, Antioquia",92 m² cubiertos,2 habs.
1651,1900000000.0,"El Poblado, Medellín, Antioquia",92 m² cubiertos,2 habs.
1652,1350000000.0,"Centrooccidental, Medellín, Antioquia",92 m² cubiertos,2 habs.
1653,650000000.0,"El Nogal, Medellín, Antioquia",92 m² cubiertos,2 habs.
1654,2800000000.0,"El Poblado, Medellín, Antioquia",92 m² cubiertos,2 habs.
1655,720000000.0,"Occidente, Medellín, Antioquia",92 m² cubiertos,2 habs.
1656,1700000000.0,"Poblado La Concha, Medellín, Antioquia",92 m² cubiertos,2 habs.
1657,5800000.0,"Florida Nueva, Medellín, Antioquia",92 m² cubiertos,2 habs.
1658,1700000000.0,"Altos Del Poblado, Medellín, Antioquia",92 m² cubiertos,2 habs.
1659,500000000.0,"Belalcázar, Medellín, Antioquia",92 m² cubiertos,2 habs.
1660,740000000.0,"Calasanz, Medellín, Antioquia",92 m² cubiertos,2 habs.
1661,1200000000.0,"La Castellana, Medellín, Antioquia",92 m² cubiertos,2 habs.
1662,790000000.0,"San Lucas, Medellín, Antioquia",92 m² cubiertos,2 habs.
1663,2500000000.0,"Aguacatala, Medellín, Antioquia",92 m² cubiertos,2 habs.
1664,385000000.0,"Velódromo, Medellín, Antioquia",92 m² cubiertos,2 habs.
1665,5500000000.0,"Altos Del Poblado, Medellín, Antioquia",92 m² cubiertos,2 habs.
1666,250000000.0,"El Salvador, Medellín, Antioquia",92 m² cubiertos,2 habs.
1667,1395000000.0,"El Poblado, Medellín, Antioquia",92 m² cubiertos,2 habs.
1668,2600000000.0,"San Lucas, Poblado, Medellín, Antioquia",92 m² cubiertos,2 habs.
1669,4800000000.0,"El Poblado, Medellín, Antioquia",92 m² cubiertos,2 habs.
1670,1000000000.0,"Laureles, Medellín, Antioquia",92 m² cubiertos,2 habs.
1671,546000000.0,"Belén Las Mercedes, Medellín, Antioquia",92 m² cubiertos,2 habs.
1672,4500000000.0,"Carrera 13 #4b Sur-15, Medellín, Antioquia, Colombia, Los Naranjos, Medellín, Antioquia",92 m² cubiertos,2 habs.
1673,840000000.0,"El Poblado, San Lucas, Medellín, Antioquia",92 m² cubiertos,2 habs.
1674,850000000.0,"Calasanz, Medellín, Antioquia",92 m² cubiertos,2 habs.
1675,1180000000.0,"Laureles, Medellín, Antioquia",92 m² cubiertos,2 habs.
1676,2290000000.0,"La Calera, Medellín, Antioquia",92 m² cubiertos,2 habs.
1677,29900000.0,"Aguacatala, Aguacatala, Medellín, Antioquia",92 m² cubiertos,2 habs.
1678,990000000.0,"Medellín, Antioquia",92 m² cubiertos,2 habs.
1679,800000000.0,"Loma De Los Bernal., Medellín, Antioquia",92 m² cubiertos,2 habs.
1680,840000000.0,"Castellana/ Occidente, Medellín, Antioquia",240 m² cubiertos,4 habs.
1681,3500000000.0,"Poblado/vía Las Palmas, Medellín, Antioquia",240 m² cubiertos,4 habs.
1682,500000000.0,"Occidente, Medellín, Antioquia",240 m² cubiertos,4 habs.
1683,550000000.0,"Occidente, Medellín, Antioquia",240 m² cubiertos,4 habs.
1684,330000000.0,"Occidente, Medellín, Antioquia",240 m² cubiertos,4 habs.
1685,3800000000.0,"Medellín, Antioquia",240 m² cubiertos,4 habs.
1686,675000000.0,"Belén La Mota, Medellín, Antioquia",240 m² cubiertos,4 habs.
1687,3200000.0,"Estadio, Medellín, Antioquia",240 m² cubiertos,4 habs.
1688,16000000.0,"Buenos Aires, Medellín, Antioquia",240 m² cubiertos,4 habs.
1689,6200000000.0,"Los Balsos, Medellín, Antioquia",240 m² cubiertos,4 habs.
1690,1900000000.0,"Calle 9c # 15 - 165, El Poblado, Medellín, Antioquia",240 m² cubiertos,4 habs.
1691,345000000.0,"Guayabal, Medellín, Antioquia",240 m² cubiertos,4 habs.
1692,1300000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,4 habs.
1693,490000000.0,"La Mota, Medellín, Antioquia",240 m² cubiertos,4 habs.
1694,740000000.0,"Calasanz, Medellín, Antioquia",240 m² cubiertos,4 habs.
1695,650000000.0,"Belén La Palma, Medellín, Antioquia",240 m² cubiertos,4 habs.
1696,450000000.0,"Rodeo Alto, Medellín, Antioquia",240 m² cubiertos,4 habs.
1697,1250000000.0,"Poblado Castropol, Medellín, Antioquia",240 m² cubiertos,4 habs.
1698,370000000.0,"La Mota, Medellín, Antioquia",240 m² cubiertos,4 habs.
1699,175000000.0,"La Pradera, Medellín, Antioquia",240 m² cubiertos,4 habs.
1700,2500000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,4 habs.
1701,850000000.0,"Boston, Medellín, Antioquia",240 m² cubiertos,4 habs.
1702,770000000.0,"Santa Mónica, Medellín, Antioquia",240 m² cubiertos,4 habs.
1703,1300000000.0,"Laureles, Medellín, Antioquia",240 m² cubiertos,4 habs.
1704,310000000.0,"Centro Medellin, Medellín, Antioquia",240 m² cubiertos,4 habs.
1705,1000000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,4 habs.
1706,1600000000.0,"Medellín, Antioquia",240 m² cubiertos,4 habs.
1707,1200000000.0,"Los Balsos, Medellín, Antioquia",240 m² cubiertos,4 habs.
1708,586000000.0,"La América El Danubio, Medellín, Antioquia",240 m² cubiertos,4 habs.
1709,1590000000.0,"Poblado El Tesoro, Medellín, Antioquia",240 m² cubiertos,4 habs.
1710,2800000000.0,"Alto De Las Palmas, Medellín, Antioquia",240 m² cubiertos,4 habs.
1711,1400000000.0,"La Floresta / Occidente, Medellín, Antioquia",240 m² cubiertos,4 habs.
1712,3500000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,4 habs.
1713,2200000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,4 habs.
1714,2800000000.0,"Poblado El Tesoro, Medellín, Antioquia",240 m² cubiertos,4 habs.
1715,1620000000.0,"El Tesoro, Medellín, Antioquia",240 m² cubiertos,4 habs.
1716,249900000.0,"Kmt 5 Av. Las Palmas Ed. Cortezza 3182703119, Girardot, Medellín, Antioquia",240 m² cubiertos,4 habs.
1717,7000000000.0,"Via Las Palmas, Medellín, Antioquia",240 m² cubiertos,4 habs.
1718,2600000000.0,"El Poblado, Medellín, Antioquia",240 m² cubiertos,4 habs.
1719,405000000.0,"Floresta, Medellín, Antioquia",240 m² cubiertos,4 habs.
1720,1500000000.0,"Velódromo, Medellín, Antioquia",240 m² cubiertos,4 habs.
1721,570000000.0,"Belen Aliadas, Medellín, Antioquia",240 m² cubiertos,4 habs.
1722,360000000.0,"Belén Las Playas, Medellín, Antioquia",240 m² cubiertos,4 habs.
1723,315000000.0,"Robledo, Medellín, Antioquia",240 m² cubiertos,4 habs.
1724,630000000.0,"Calle 33 #66b-137, Medellín, Antioquia, Colombia, Laureles, Medellín, Antioquia",240 m² cubiertos,4 habs.
1725,1950000000.0,"Laureles, Medellín, Antioquia",240 m² cubiertos,4 habs.
1726,650000000.0,"Belén La Palma, Medellín, Antioquia",240 m² cubiertos,4 habs.
1727,570000000.0,"Simón Bolívar, Medellín, Antioquia",240 m² cubiertos,4 habs.
1728,580000000.0,"Florida Nueva, Medellín, Antioquia",167 m² cubiertos,5 habs.
1729,1248000000.0,"San Lucas, Medellín, Antioquia",167 m² cubiertos,5 habs.
1730,550000000.0,"Belén, Medellín, Antioquia",167 m² cubiertos,5 habs.
1731,608000000.0,"Guayabal, Medellín, Antioquia",167 m² cubiertos,5 habs.
1732,680000000.0,"La Mota, Medellín, Antioquia",167 m² cubiertos,5 habs.
1733,620000000.0,"Belen La Nubia, Medellín, Antioquia",167 m² cubiertos,5 habs.
1734,750000000.0,"Loma De Los Bernal, Medellín, Antioquia",167 m² cubiertos,5 habs.
1735,400000000.0,"El Chagualo, Medellín, Antioquia",167 m² cubiertos,5 habs.
1736,12000000.0,"El Tesoro, Medellín, Antioquia",167 m² cubiertos,5 habs.
1737,900000000.0,"El Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1738,1500000000.0,"El Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1739,850000000.0,"Laureles, Medellín, Antioquia",167 m² cubiertos,5 habs.
1740,2800000000.0,"Poblado Las Palmas, Medellín, Antioquia",167 m² cubiertos,5 habs.
1741,330000000.0,"Calle 79c #67a-110, Medellín, Antioquia, Colombia, El Rodeo, Medellín, Antioquia",167 m² cubiertos,5 habs.
1742,3700000000.0,"El Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1743,4000000000.0,"Medellín, Antioquia",167 m² cubiertos,5 habs.
1744,2100000000.0,"Cola Del Zorro, Medellín, Antioquia",167 m² cubiertos,5 habs.
1745,1200000000.0,"Velódromo, Medellín, Antioquia",167 m² cubiertos,5 habs.
1746,185000000.0,"Robledo, Medellín, Antioquia",167 m² cubiertos,5 habs.
1747,505000000.0,"12 De Otubre, Medellín, Antioquia",167 m² cubiertos,5 habs.
1748,4450000000.0,"El Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1749,600000000.0,"Florida Nueva, Medellín, Antioquia",167 m² cubiertos,5 habs.
1750,230000000.0,"Robledo, Medellín, Antioquia",167 m² cubiertos,5 habs.
1751,500000000.0,"Buenos Aires, Medellín, Antioquia",167 m² cubiertos,5 habs.
1752,350000000.0,"Loma De Los Bernal, Medellín, Antioquia",167 m² cubiertos,5 habs.
1753,950000000.0,"El Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1754,1600000000.0,"El Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1755,720000000.0,"La Mota, Medellín, Antioquia",167 m² cubiertos,5 habs.
1756,3300000000.0,"El Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1757,7500000.0,"Estadio, Medellín, Antioquia",167 m² cubiertos,5 habs.
1758,6000000000.0,"Palmas, Medellín, Antioquia",167 m² cubiertos,5 habs.
1759,900000000.0,"Laureles Lorena, Medellín, Antioquia",167 m² cubiertos,5 habs.
1760,329000000.0,"Rodeo Alto, Medellín, Antioquia",167 m² cubiertos,5 habs.
1761,658000000.0,"Belén La Mota, Medellín, Antioquia",167 m² cubiertos,5 habs.
1762,1650000000.0,"San Lucas, Medellín, Antioquia",167 m² cubiertos,5 habs.
1763,410000000.0,"Gratamira, Medellín, Antioquia",167 m² cubiertos,5 habs.
1764,320000000.0,"El Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1765,4500000000.0,"El Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1766,1600000000.0,"12 De Otubre, Medellín, Antioquia",167 m² cubiertos,5 habs.
1767,270000000.0,"Excelente Ubicación  Sn, San Cristóbal, Medellín, Antioquia",167 m² cubiertos,5 habs.
1768,2900000000.0,"El Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1769,4970000000.0,"12 De Otubre, Medellín, Antioquia",167 m² cubiertos,5 habs.
1770,1595000000.0,"El Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1771,6000000000.0,"Altos Del Poblado, Medellín, Antioquia",167 m² cubiertos,5 habs.
1772,580000000.0,"Belén Aliadas, Medellín, Antioquia",167 m² cubiertos,5 habs.
1773,350000000.0,"Guayabal, Medellín, Antioquia",167 m² cubiertos,5 habs.
1774,3800000000.0,"Las Palmas, Medellín, Antioquia",167 m² cubiertos,5 habs.
1775,1300000000.0,"El Tesoro, Medellín, Antioquia",167 m² cubiertos,5 habs.
1776,2000000000.0,"Laureles, Medellín, Antioquia",400 m² cubiertos,8 habs.
1777,650000000.0,"La Castellana, Medellín, Antioquia",400 m² cubiertos,8 habs.
1778,1350000000.0,"Medellín, Antioquia",400 m² cubiertos,8 habs.
1779,2900000000.0,"Medellín, Antioquia",400 m² cubiertos,8 habs.
1780,450000000.0,"La Mota, Medellín, Antioquia",400 m² cubiertos,8 habs.
1781,1200000000.0,"Prado Centro, Medellín, Antioquia",400 m² cubiertos,8 habs.
1782,550000000.0,"Calasanz, Medellín, Antioquia",400 m² cubiertos,8 habs.
1783,650000000.0,"Estadio, Medellín, Antioquia",400 m² cubiertos,8 habs.
1784,6700000000.0,"El Poblado, Medellín, Antioquia",400 m² cubiertos,8 habs.
1785,3900000000.0,"Las Palmas, Medellín, Antioquia",400 m² cubiertos,8 habs.
1786,2700000000.0,"El Poblado, Medellín, Antioquia",400 m² cubiertos,8 habs.
1787,1400000000.0,"Floresta, Medellín, Antioquia",400 m² cubiertos,8 habs.
1788,1350000000.0,"Loma De Los Balsos, Medellín, Antioquia",400 m² cubiertos,8 habs.
1789,1300000000.0,"Las Santas, Medellín, Antioquia",400 m² cubiertos,8 habs.
1790,280000000.0,"Boston, Medellín, Antioquia",400 m² cubiertos,8 habs.
1791,990000000.0,"Medellín, Antioquia",400 m² cubiertos,8 habs.
1792,1470000000.0,"El Poblado, Medellín, Antioquia",400 m² cubiertos,8 habs.
1793,850000000.0,"La Castellana, Medellín, Antioquia",400 m² cubiertos,8 habs.
1794,580000000.0,"Estadio, Medellín, Antioquia",400 m² cubiertos,8 habs.
1795,9800000.0,"Laureles, Medellín, Antioquia",400 m² cubiertos,8 habs.
1796,1050000000.0,"La Frontera, Medellín, Antioquia",400 m² cubiertos,8 habs.
1797,460000000.0,"Santa Monica 1, Medellín, Antioquia",400 m² cubiertos,8 habs.
1798,330000000.0,"Medellín, Antioquia",400 m² cubiertos,8 habs.
1799,830000000.0,"Belén La Palma, Medellín, Antioquia",400 m² cubiertos,8 habs.
1800,455000000.0,"La Mota, Medellín, Antioquia",400 m² cubiertos,8 habs.
1801,4300000000.0,"El Poblado, La Provenza, Medellín, Antioquia",400 m² cubiertos,8 habs.
1802,1580000000.0,"Alameda, Medellín, Antioquia",400 m² cubiertos,8 habs.
1803,800000000.0,"Popular 1 Y 2, Medellín, Antioquia",400 m² cubiertos,8 habs.
1804,990000000.0,"El Poblado, Medellín, Antioquia",400 m² cubiertos,8 habs.
1805,750000000.0,"Almeria, Medellín, Antioquia",400 m² cubiertos,8 habs.
1806,650000000.0,"Belén, Medellín, Antioquia",400 m² cubiertos,8 habs.
1807,330000000.0,"Rodeo Alto, Medellín, Antioquia",400 m² cubiertos,8 habs.
1808,290000000.0,"Gratamira, Medellín, Antioquia",400 m² cubiertos,8 habs.
1809,750000000.0,"Estadio, Medellín, Antioquia",400 m² cubiertos,8 habs.
1810,650000000.0,"Boston, Medellín, Antioquia",400 m² cubiertos,8 habs.
1811,3300000000.0,"Las Palmas, Medellín, Antioquia",400 m² cubiertos,8 habs.
1812,630000000.0,"San Pablo, Medellín, Antioquia",400 m² cubiertos,8 habs.
1813,780000000.0,"La Castellana, Medellín, Antioquia",400 m² cubiertos,8 habs.
1814,1850000000.0,"El Escobero, Medellín, Antioquia",400 m² cubiertos,8 habs.
1815,3500000000.0,"Poblado, Transversal Superior, Medellín, Antioquia",400 m² cubiertos,8 habs.
1816,450000000.0,"San Javier, Medellín, Antioquia",400 m² cubiertos,8 habs.
1817,750000000.0,"Robledo, Medellín, Antioquia",400 m² cubiertos,8 habs.
1818,990000000.0,"Belén, Medellín, Antioquia",400 m² cubiertos,8 habs.
1819,1400000000.0,"El Poblado, Medellín, Antioquia",400 m² cubiertos,8 habs.
1820,5000000000.0,"El Poblado, Medellín, Antioquia",400 m² cubiertos,8 habs.
1821,700000000.0,"Belén Miravalle, Medellín, Antioquia",400 m² cubiertos,8 habs.
1822,3300000000.0,"Sur Oriente, Poblado, Medellín, Antioquia",400 m² cubiertos,8 habs.
1823,620000000.0,"Belén, Medellín, Antioquia",400 m² cubiertos,8 habs.
1824,820000000.0,"El Poblado, Medellín, Antioquia",169 m² cubiertos,3 habs.
1825,596000000.0,"La América, Medellín, Antioquia",169 m² cubiertos,3 habs.
1826,2350000000.0,"El Poblado, Medellín, Antioquia",169 m² cubiertos,3 habs.
1827,1600000000.0,"Pilarica, Medellín, Antioquia",169 m² cubiertos,3 habs.
1828,690000000.0,"Carrt 236, Estadio, Medellín, Antioquia",169 m² cubiertos,3 habs.
1829,290000000.0,"Cristo Rey, Medellín, Antioquia",169 m² cubiertos,3 habs.
